"timestamp","blockNumber","totalSupply","totalValue","ethPrice"
1721040359,20311401,"1.3996467559516212e+22","1.641368664256239e+22","3355.124"
1721040383,20311403,"1.3996467559516212e+22","1.641368664256239e+22","3355.124"
1721040467,20311410,"1.3996467559516212e+22","1.641368664256239e+22","3355.124"
1721040575,20311419,"1.3996467559516212e+22","1.641368664256239e+22","3355.124"
1721040755,20311434,"1.4081740709079225e+22","1.651368664256239e+22","3355.124"
1721041019,20311456,"1.4081740709079225e+22","1.651368664256239e+22","3338.68"
1721041175,20311469,"1.4081740709079225e+22","1.651368664256239e+22","3338.68"
1721041391,20311487,"1.4081740709079225e+22","1.651368664256239e+22","3338.68"
1721041451,20311492,"1.4081740709079225e+22","1.651368664256239e+22","3338.68"
1721041475,20311494,"1.4081740709079225e+22","1.651368664256239e+22","3338.68"
1721041655,20311509,"1.4081740709079225e+22","1.651368664256239e+22","3338.68"
1721041859,20311526,"1.4081751527205328e+22","1.651369932900139e+22","3338.68"
1721041943,20311533,"1.4081751527205328e+22","1.651369932900139e+22","3338.68"
1721041979,20311536,"1.4081751527205328e+22","1.651369932900139e+22","3338.68"
1721042243,20311558,"1.4081751527205328e+22","1.651369932900139e+22","3338.68"
1721042387,20311570,"1.4081751527205328e+22","1.651369932900139e+22","3338.68"
1721042399,20311571,"1.4081751527205328e+22","1.651369932900139e+22","3338.68"
1721042531,20311582,"1.4081751527205328e+22","1.651369932900139e+22","3338.68"
1721042555,20311584,"1.4081751527205328e+22","1.651369932900139e+22","3338.68"
1721042615,20311589,"1.4081751527205328e+22","1.651369932900139e+22","3338.68"
1721042699,20311596,"1.4081751527205328e+22","1.651369932900139e+22","3338.68"
1721042747,20311600,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721042795,20311604,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721042939,20311616,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721043035,20311624,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721043047,20311625,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721043191,20311637,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721043347,20311650,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721043515,20311664,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721043623,20311673,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721043635,20311674,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721043683,20311678,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721043911,20311697,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721044007,20311705,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721044043,20311708,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721044391,20311737,"1.408183680035489e+22","1.651379932900139e+22","3338.68"
1721044571,20311752,"1.408183680035489e+22","1.651379932900139e+22","3343.3"
1721044643,20311758,"1.408183680035489e+22","1.651379932900139e+22","3343.3"
1721044715,20311764,"1.408183680035489e+22","1.651379932900139e+22","3343.3"
1721045003,20311788,"1.408183680035489e+22","1.651379932900139e+22","3343.3"
1721045027,20311790,"1.408183680035489e+22","1.651379932900139e+22","3343.3"
1721045303,20311812,"1.408183680035489e+22","1.651379932900139e+22","3343.3"
1721045507,20311829,"1.408183680035489e+22","1.651379932900139e+22","3343.3"
1721045519,20311830,"1.408183680035489e+22","1.651379932900139e+22","3343.3"
1721045759,20311850,"1.408183680035489e+22","1.651379932900139e+22","3343.3"
1721045879,20311860,"1.408183680035489e+22","1.651379932900139e+22","3343.3"
1721045927,20311864,"1.4081848528056422e+22","1.651381308210139e+22","3343.3"
1721046035,20311873,"1.4081848528056422e+22","1.651381308210139e+22","3343.3"
1721046179,20311885,"1.4081848528056422e+22","1.651381308210139e+22","3343.3"
1721046311,20311896,"1.4082956990474562e+22","1.651643194033817e+22","3343.3"
1721046539,20311915,"1.4082956990474562e+22","1.651643194033817e+22","3343.3"
1721046875,20311943,"1.4082956990474562e+22","1.651643194033817e+22","3343.3"
1721047055,20311958,"1.4082956990474562e+22","1.651643194033817e+22","3343.3"
1721047091,20311961,"1.4082956990474562e+22","1.651643194033817e+22","3343.3"
1721047343,20311982,"1.4082956990474562e+22","1.651643194033817e+22","3343.3"
1721047763,20312016,"1.4082956990474562e+22","1.651643194033817e+22","3343.3"
1721048063,20312041,"1.4082956990474562e+22","1.651643194033817e+22","3343.3"
1721048615,20312087,"1.4082956990474562e+22","1.651643194033817e+22","3345.3252788"
1721048783,20312101,"1.4082956990474562e+22","1.651643194033817e+22","3345.3252788"
1721048939,20312113,"1.4082956990474562e+22","1.651643194033817e+22","3345.3252788"
1721049179,20312133,"1.4082956990474562e+22","1.651643194033817e+22","3345.3252788"
1721049347,20312147,"1.4082956990474562e+22","1.651643194033817e+22","3345.3252788"
1721049539,20312163,"1.4082956990474562e+22","1.651643194033817e+22","3345.3252788"
1721050007,20312202,"1.4082956990474562e+22","1.651643194033817e+22","3345.3252788"
1721050295,20312226,"1.4082956990474562e+22","1.651643194033817e+22","3345.3252788"
1721050391,20312234,"1.4082956990474562e+22","1.651643194033817e+22","3345.3252788"
1721050499,20312243,"1.4082956990474562e+22","1.651643194033817e+22","3345.3252788"
1721050511,20312244,"1.4082956990474562e+22","1.651643194033817e+22","3345.3252788"
1721050643,20312255,"1.4084662317271698e+22","1.651843194033817e+22","3345.3252788"
1721051015,20312286,"1.4084662317271698e+22","1.651843194033817e+22","3345.3252788"
1721051795,20312351,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721052167,20312382,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721052191,20312384,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721052419,20312403,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721052599,20312418,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721052971,20312449,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721053079,20312458,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721053319,20312478,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721053835,20312521,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721054063,20312540,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721054147,20312547,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721054303,20312560,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721054339,20312563,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721054411,20312569,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721054663,20312589,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721054711,20312593,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721055143,20312629,"1.4084662317271698e+22","1.651843194033817e+22","3361.5901673"
1721056319,20312726,"1.4084662317271698e+22","1.651843194033817e+22","3372.96"
1721056415,20312734,"1.4127297897775829e+22","1.6568434767451082e+22","3372.96"
1721056595,20312749,"1.4127297897775829e+22","1.6568434767451082e+22","3372.96"
1721057171,20312797,"1.4127553696795399e+22","1.6568734767451082e+22","3372.96"
1721057747,20312843,"1.4127553696795399e+22","1.6568734767451082e+22","3372.96"
1721058503,20312906,"1.4127553696795399e+22","1.6568734767451082e+22","3372.96"
1721063159,20313291,"1.4127553696795399e+22","1.6568734767451082e+22","3385.51203636"
1721068295,20313716,"1.4127553696795399e+22","1.6568734767451082e+22","3393.16792185"
1721070239,20313878,"1.4127553696795399e+22","1.6568734767451082e+22","3402.01803"
1721080175,20314697,"1.4127553696795399e+22","1.6568734767451082e+22","3435.62433"
1721081111,20314775,"1.4127553696795399e+22","1.6568734767451082e+22","3427.1233"
1721081411,20314800,"1.4127553696795399e+22","1.6568734767451082e+22","3427.1233"
1721081483,20314806,"1.4127553696795399e+22","1.6568734767451082e+22","3427.1233"
1721081795,20314832,"1.4127553696795399e+22","1.6568734767451082e+22","3451.955444"
1721082791,20314915,"1.4127553696795399e+22","1.6568734767451082e+22","3451.955444"
1721083751,20314995,"1.4127553696795399e+22","1.6568734767451082e+22","3488.56"
1721086451,20315219,"1.4127553696795399e+22","1.6568734767451082e+22","3491.98108985"
1721086775,20315246,"1.4127553696795399e+22","1.6568734767451082e+22","3491.98108985"
1721087699,20315323,"1.4127553696795399e+22","1.6568734767451082e+22","3491.98108985"
1721088647,20315399,"1.4127553696795399e+22","1.6568734767451082e+22","3488.45"
1721089679,20315484,"1.4127553696795399e+22","1.6568734767451082e+22","3488.45"
1721090639,20315562,"1.4127553696795399e+22","1.6568734767451082e+22","3470.8939"
1721093255,20315779,"1.4127553696795399e+22","1.6568734767451082e+22","3473.9"
1721094251,20315862,"1.4127553696795399e+22","1.6568734767451082e+22","3473.9"
1721095523,20315968,"1.4127553696795399e+22","1.6568734767451082e+22","3478.91"
1721099927,20316335,"1.4127553696795399e+22","1.6568734767451082e+22","3461.48"
1721100431,20316377,"1.4127553696795399e+22","1.6568734767451082e+22","3461.48"
1721100623,20316393,"1.4127553696795399e+22","1.6568734767451082e+22","3461.48"
1721101439,20316461,"1.4127553696795399e+22","1.6568734767451082e+22","3461.48"
1721101559,20316471,"1.4327553696775486e+22","1.680329391507704e+22","3461.48"
1721101703,20316483,"1.4327553696775486e+22","1.680329391507704e+22","3461.48"
1721101727,20316485,"1.4328448993343983e+22","1.680434391507704e+22","3461.48"
1721102039,20316511,"1.4328448993343983e+22","1.680434391507704e+22","3461.48"
1721103851,20316661,"1.4328448993343983e+22","1.680434391507704e+22","3473.3888833"
1721104391,20316706,"1.4328448993343983e+22","1.680434391507704e+22","3473.3888833"
1721104475,20316713,"1.4328448993343983e+22","1.680434391507704e+22","3473.3888833"
1721104799,20316740,"1.4328448993343983e+22","1.680434391507704e+22","3473.3888833"
1721104859,20316745,"1.4328448993343983e+22","1.680434391507704e+22","3473.3888833"
1721105063,20316761,"1.4328448993343983e+22","1.680434391507704e+22","3473.3888833"
1721106143,20316851,"1.4328466046611953e+22","1.6804363915077039e+22","3458"
1721106455,20316877,"1.4328466046611953e+22","1.6804363915077039e+22","3458"
1721106467,20316878,"1.4328466046611953e+22","1.6804363915077039e+22","3458"
1721106911,20316914,"1.4328466046611953e+22","1.6804363915077039e+22","3458"
1721107151,20316934,"1.4328466046611953e+22","1.6804363915077039e+22","3458"
1721107763,20316985,"1.4328466046611953e+22","1.6804363915077039e+22","3439.19152"
1721108063,20317010,"1.4328466046611953e+22","1.6804363915077039e+22","3439.19152"
1721108819,20317073,"1.4328466046611953e+22","1.6804363915077039e+22","3421.71"
1721109143,20317100,"1.4328466046611953e+22","1.6804363915077039e+22","3421.71"
1721109167,20317102,"1.4328466046611953e+22","1.6804363915077039e+22","3421.71"
1721109371,20317119,"1.4328466046611953e+22","1.6804363915077039e+22","3412.369"
1721109575,20317136,"1.4328466046611953e+22","1.6804363915077039e+22","3412.369"
1721109623,20317140,"1.4328466046611953e+22","1.6804363915077039e+22","3412.369"
1721109851,20317159,"1.4328466046611953e+22","1.6804363915077039e+22","3412.369"
1721110187,20317187,"1.4328466046611953e+22","1.6804363915077039e+22","3412.369"
1721110631,20317224,"1.4328466046611953e+22","1.6804363915077039e+22","3412.369"
1721110739,20317233,"1.4328466046611953e+22","1.6804363915077039e+22","3412.369"
1721111003,20317255,"1.4328466046611953e+22","1.6804363915077039e+22","3429.65623927"
1721111195,20317271,"1.4328466046611953e+22","1.6804363915077039e+22","3429.65623927"
1721111447,20317292,"1.4328466046611953e+22","1.6804363915077039e+22","3429.65623927"
1721111651,20317309,"1.4328466046611953e+22","1.6804363915077039e+22","3429.65623927"
1721111807,20317322,"1.4328466046611953e+22","1.6804363915077039e+22","3429.65623927"
1721112023,20317340,"1.4328466046611953e+22","1.6804363915077039e+22","3429.65623927"
1721112563,20317385,"1.4328466046611953e+22","1.6804363915077039e+22","3408.38"
1721112899,20317413,"1.4328466046611953e+22","1.6804363915077039e+22","3408.38"
1721113823,20317490,"1.4328466046611953e+22","1.6804363915077039e+22","3394.5"
1721113835,20317491,"1.4328466046611953e+22","1.6804363915077039e+22","3394.5"
1721114783,20317569,"1.4328466046611953e+22","1.6804363915077039e+22","3395.27"
1721115347,20317615,"1.4328466046611953e+22","1.6804363915077039e+22","3395.27"
1721117243,20317772,"1.4328466046611953e+22","1.6804363915077039e+22","3379.04"
1721118791,20317901,"1.4328466046611953e+22","1.6804363915077039e+22","3359.85"
1721119223,20317937,"1.4328466046611953e+22","1.6804363915077039e+22","3359.85"
1721119691,20317976,"1.4328466046611953e+22","1.6804363915077039e+22","3359.85"
1721120075,20318008,"1.4328466046611953e+22","1.6804363915077039e+22","3359.85"
1721123447,20318288,"1.4328466046611953e+22","1.6804363915077039e+22","3389.24"
1721123567,20318297,"1.4328466046611953e+22","1.6804363915077039e+22","3389.24"
1721124923,20318409,"1.4328466046611953e+22","1.6804363915077039e+22","3392.42"
1721125139,20318427,"1.4328466046611953e+22","1.6804363915077039e+22","3392.42"
1721125223,20318434,"1.4328466046611953e+22","1.6804363915077039e+22","3392.42"
1721125259,20318437,"1.4328466046611953e+22","1.6804363915077039e+22","3392.42"
1721125307,20318441,"1.4328466046611953e+22","1.6804363915077039e+22","3392.42"
1721125391,20318448,"1.4328466046611953e+22","1.6804363915077039e+22","3392.42"
1721125427,20318451,"1.4328466046611953e+22","1.6804363915077039e+22","3392.42"
1721125931,20318492,"1.4328466046611953e+22","1.6804363915077039e+22","3392.42"
1721126159,20318511,"1.4328466046611953e+22","1.6804363915077039e+22","3410.06883"
1721126171,20318512,"1.4328466046611953e+22","1.6804363915077039e+22","3410.06883"
1721126255,20318519,"1.4328466046611953e+22","1.6804363915077039e+22","3410.06883"
1721126315,20318524,"1.4328466046611953e+22","1.6804363915077039e+22","3410.06883"
1721126423,20318533,"1.4328466046611953e+22","1.6804363915077039e+22","3410.06883"
1721126579,20318546,"1.4328466046611953e+22","1.6804363915077039e+22","3410.06883"
1721126735,20318559,"1.4328466046611953e+22","1.6804363915077039e+22","3410.06883"
1721126843,20318568,"1.4328466046611953e+22","1.6804363915077039e+22","3410.06883"
1721127251,20318602,"1.4328466046611953e+22","1.6804363915077039e+22","3410.06883"
1721127311,20318606,"1.4328466046611953e+22","1.6804363915077039e+22","3410.06883"
1721127347,20318609,"1.4328466046611953e+22","1.6804363915077039e+22","3410.40849455"
1721127359,20318610,"1.4328466046611953e+22","1.6804363915077039e+22","3410.40849455"
1721127479,20318620,"1.4328466046611953e+22","1.6804363915077039e+22","3410.40849455"
1721127839,20318650,"1.4328466046611953e+22","1.6804363915077039e+22","3410.40849455"
1721127875,20318653,"1.4328466046611953e+22","1.6804363915077039e+22","3410.40849455"
1721128199,20318680,"1.4328466046611953e+22","1.6804363915077039e+22","3410.40849455"
1721128691,20318721,"1.4328466046611953e+22","1.6804363915077039e+22","3410.40849455"
1721128727,20318724,"1.4328466046611953e+22","1.6804363915077039e+22","3410.40849455"
1721129123,20318757,"1.4328466046611953e+22","1.6804363915077039e+22","3410.40849455"
1721129231,20318766,"1.4328466046611953e+22","1.6804363915077039e+22","3410.40849455"
1721129411,20318781,"1.4328466046611953e+22","1.6804363915077039e+22","3410.40849455"
1721129447,20318784,"1.4328519338074365e+22","1.680442641507704e+22","3410.40849455"
1721129531,20318791,"1.4328519338074365e+22","1.680442641507704e+22","3410.40849455"
1721129639,20318800,"1.4328519338074365e+22","1.680442641507704e+22","3410.40849455"
1721129663,20318802,"1.4328519338074365e+22","1.680442641507704e+22","3410.40849455"
1721129711,20318806,"1.4328519338074365e+22","1.680442641507704e+22","3410.40849455"
1721129735,20318808,"1.4328519338074365e+22","1.680442641507704e+22","3410.40849455"
1721129747,20318809,"1.4328572629536775e+22","1.6804488915077038e+22","3410.40849455"
1721129771,20318811,"1.4328572629536775e+22","1.6804488915077038e+22","3410.40849455"
